City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
184,Tommot,RU,58.9564,126.2925,298.81,44,19,2.02,few clouds
185,Flinders,AU,-34.5833,150.8552,292.62,60,94,1.79,overcast clouds
186,Cubara,CO,7.0008,-72.1085,294.4,97,100,1.47,overcast clouds
187,Gubkinskiy,RU,64.434,76.5026,294.23,42,7,7.07,clear sky
188,Hay River,CA,60.8156,-115.7999,280.36,95,100,2.04,overcast clouds
189,Fortuna,US,40.5982,-124.1573,290.61,70,1,1.54,clear sky
190,Airai,TL,-8.9266,125.4092,294.17,61,18,0.6,few clouds
191,Chuy,UY,-33.6971,-53.4616,286.98,98,89,3.44,light rain
192,Cabra,ES,37.4725,-4.4421,295.32,56,19,1.09,few clouds
193,Maniitsoq,GL,65.4167,-52.9,278.37,79,35,1.71,scattered clouds
194,Labrea,BR,-7.2586,-64.7981,297.19,45,0,0.15,clear sky
195,Sambava,MG,-14.2667,50.1667,295.06,70,3,3.11,clear sky
196,Yulara,AU,-25.2406,130.9889,296.06,12,0,3.09,clear sky
197,Kodiak,US,57.79,-152.4072,286.88,62,1,6.17,clear sky
198,Aswan,EG,24.0934,32.907,306.57,35,0,3.94,clear sky
199,Vardo,NO,70.3705,31.1107,292.01,82,50,3.73,scattered clouds
200,Lamu,KE,-2.2717,40.902,298.27,75,39,5.8,scattered clouds
201,Sinnamary,GF,5.3833,-52.95,298.43,87,84,4.91,broken clouds
202,Dom Pedrito,BR,-30.9828,-54.6731,290.47,78,3,4.04,clear sky
203,Maryborough,AU,-25.5333,152.7,289.85,88,98,3.95,overcast clouds
204,Dalnerechensk,RU,45.9339,133.7225,290.38,81,100,3.35,overcast clouds
205,Strezhevoy,RU,60.7333,77.5889,292.14,42,98,2.91,overcast clouds
206,Paita,PE,-5.0892,-81.1144,290.7,81,5,6.52,clear sky
207,Dikson,RU,73.5069,80.5464,278.74,96,80,4.1,broken clouds
208,Kondinskoye,RU,59.6481,67.41,294.0,70,53,4.75,broken clouds
209,Bayji,IQ,34.9311,43.487,308.87,21,0,4.48,clear sky
210,Ondjiva,AO,-17.0667,15.7333,284.07,24,17,2.08,few clouds
211,Bredasdorp,ZA,-34.5322,20.0403,282.77,87,86,3.6,overcast clouds
212,Kalaiya,NP,27.0327,85.0022,305.33,66,25,2.7,scattered clouds
213,Tabou,CI,4.423,-7.3528,297.04,88,95,4.37,light rain
214,Tshikapa,CD,-6.4167,20.8,294.46,48,24,0.95,few clouds
215,Grindavik,IS,63.8424,-22.4338,286.79,88,75,6.69,broken clouds
216,Meulaboh,ID,4.1363,96.1285,303.0,67,66,4.03,broken clouds
217,Provideniya,RU,64.3833,-173.3,285.21,62,75,4.0,broken clouds
218,Ndjole,GA,-0.1783,10.7649,295.9,93,76,1.13,light rain
219,Kanashevo,RU,55.2169,62.0634,290.46,67,79,5.87,broken clouds
220,Nikolskoye,RU,59.7035,30.7861,291.09,89,79,2.86,light rain
221,Susehri,TR,40.1644,38.0867,291.08,79,84,0.9,broken clouds
222,Leningradskiy,RU,69.3833,178.4167,277.03,77,47,6.34,scattered clouds
223,Omsukchan,RU,62.5333,155.8,290.54,42,10,3.4,clear sky
224,Vila,PT,42.0304,-8.1588,283.89,90,97,1.33,overcast clouds
225,Suozhen,CN,36.9539,118.1047,305.04,49,81,2.29,light rain
226,Nelson Bay,AU,-32.7167,152.15,293.68,63,90,0.89,overcast clouds
227,Zelenoborskiy,RU,66.845,32.3622,286.61,78,7,4.9,clear sky
228,Thinadhoo,MV,0.5333,72.9333,300.9,71,87,1.11,overcast clouds
229,Kaeo,NZ,-35.1,173.7833,283.89,63,18,6.2,few clouds
230,Aras,ES,42.5617,-2.356,287.63,82,40,1.54,scattered clouds
231,Ilulissat,GL,69.2167,-51.1,279.16,87,75,2.06,broken clouds
232,Launceston,AU,-41.45,147.1667,286.37,69,90,1.79,overcast clouds
233,Sao Filipe,CV,14.8961,-24.4956,298.74,86,39,0.58,scattered clouds
234,Saldanha,ZA,-33.0117,17.9442,285.81,64,70,9.07,broken clouds
235,Lodja,CD,-3.4833,23.4333,293.53,76,43,0.91,scattered clouds
